Obj;1218.7438415308511;Completo;1293.7438415308511;gap;0.9550621017321501
vehicle;node;node;ebattery;time;speed;demand;dist;service time;ready;due;b;beta;resbatt;arr time;w
1;D1;S13;0.004213006420093417;8.91256797188112;100.00000001060553;0;14.866068747318506;0;0.0;230.0;2.60961846141679E-4;0.06263084307400296;0.8;8.91256797188112;0.0
1;S13;C13;0.004213006420231399;3.597145199;100.00000002627692;23.0;6.0;10.0;0.0;208.0;0;0;0.7747219614786116;13.510811551390484;0.0
1;C13;S13;0.004176087510000038;3.597145199999998;100.0;0;6.0;0;0.0;230.0;2.0972734825578607E-4;0.05033456358138866;0.8;27.107956751390482;0.0
1;S13;C6;0.004176087510000038;3.0569855946711018;100.0;3.0;5.0990195135927845;10.0;0.0;208.0;0;0;0.7787060482960387;30.16515207340984;0.0
1;C6;S0;0.004171272000000038;6.702884326780894;100.0;0;11.180339887498949;0;0.0;230.0;2.830424601132054E-4;0.0679301904271693;0.8;46.86803640019074;0.0
1;S0;C1;0.004171272000000038;9.131680557349158;100.0;10.0;15.231546211727817;10.0;26.0;56.0;0;0;0.7364650777703131;56.0;0.0
1;C1;S17;0.0043141321300000385;24.580492200000016;100.0;0;41.0;0;0.0;230.0;0.002137413905054793;0.04131621078470915;0.8;90.58049220000001;0.0
1;S17;C23;0.0043141321300000385;3.8388279359475384;100.0;29.0;6.4031242374328485;10.0;0.0;183.0;0;0;0.5732779472199296;94.4214575498526;0.0
1;C23;C4;0.00426758220000005;8.992863000000007;100.0;19.0;15.0;10.0;97.0;127.0;0;0;0.5092642142199291;113.41432054985262;0.0
1;C4;C25;0.004237083970000055;5.995242000000003;100.0;6.0;10.0;10.0;0.0;186.0;0;0;0.46689337451992863;129.4095625498526;0.0
1;C25;C24;0.00422745295000003;8.992863000000007;100.0;3.0;15.0;10.0;0.0;190.0;0;0;0.4034815802699281;148.4024255498526;0.0
1;C24;C12;0.004222637440000024;8.992863000000007;100.0;19.0;15.0;10.0;167.0;197.0;0;0;0.3401420186699276;167.3952885498526;0.0
1;C12;C3;0.004192139210000043;6.702884326780894;100.0;13.0;11.180339887498949;10.0;0.0;197.0;0;0;0.2932724774464158;184.0981728766335;0.0
1;C3;D4;0.004171272000000038;13.405768653561788;100.0;0.0;22.360679774997898;0.0;0.0;230.0;0;0;0;207.50394153019528;0
3;D3;C5;0.004363892400000041;12.359508008569644;100.0;26.0;20.615528128088304;10.0;0.0;199.0;0;0;0.7100360534798484;36.71202731701331;0.0
3;C5;C8;0.004322157980000033;8.35040583916819;100.0;9.0;13.92838827718412;10.0;27.0;57.0;0;0;0.6498353589390782;55.0624331561815;0.0
3;C8;S10;0.004307711450000038;3.8388279359475384;100.0;0;6.4031242374328485;0;0.0;230.0;1.3678109015706068E-4;0.032827461637694566;0.8;68.90126109212903;0.0
3;S10;C17;0.004307711450000038;5.395717800000002;100.0;2.0;9.0;10.0;63.0;93.0;0;0;0.6163106059334101;74.2971156732192;0.0
3;C17;C16;0.004304501110000039;6.702884326780894;100.0;19.0;11.180339887498949;10.0;61.0;91.0;0;0;0.5681848204774931;91.0;0.0
3;C16;C14;0.004274002880000044;6.702884326780894;100.0;20.0;11.180339887498949;10.0;0.0;187.0;0;0;0.5204000155989432;107.70288432678089;0.0
3;C14;C15;0.004241899480000047;9.479309921951595;100.0;8.0;15.811388300841896;10.0;104.0;134.0;0;0;0.45332969578752313;127.18219424873249;0.0
3;C15;C2;0.0042290581200000454;7.793814600000005;100.0;7.0;13.0;10.0;0.0;202.0;0;0;0.3983519402275225;144.97600884873248;0.0
3;C2;C21;0.004217821930000046;6.259216407509391;100.0;11.0;10.44030650891055;10.0;0.0;201.0;0;0;0.3543165864783174;161.23522525624188;0.0
3;C21;C22;0.004200165060000038;5.995242000000003;100.0;18.0;10.0;10.0;0.0;193.0;0;0;0.312314935878317;177.23046725624187;0.0
3;C22;D1;0.004171272000051594;16.142683113327355;100.00000000585533;0.0;26.92582403567252;0.0;0.0;230.0;0;0;0;203.37315036956923;0
4;D4;C9;0.00431092179000004;19.1941396797377;100.0;16.0;32.01562118716424;10.0;0.0;187.0;0;0;0.5475808836764703;24.172760824651323;0.0
4;C9;C20;0.004285239070000044;6.702884326780894;100.0;9.0;11.180339887498949;10.0;32.0;62.0;0;0;0.49967045437467994;40.87564515143222;0.0
4;C20;C10;0.00427079254000004;9.479309921951595;100.0;16.0;15.811388300841896;10.0;0.0;194.0;0;0;0.43214329517240047;60.35495507338381;0.0
4;C10;C11;0.004245109820000051;6.702884326780894;100.0;12.0;11.180339887498949;10.0;0.0;186.0;0;0;0.38468152452504056;77.05783940016471;0.0
4;C11;C19;0.004225847780000042;4.239276273054399;100.0;17.0;7.0710678118654755;10.0;0.0;187.0;0;0;0.35480026831003914;91.29711567321911;0.0
4;C19;C7;0.00419855989000005;6.702884326780894;100.0;5.0;11.180339887498949;10.0;78.0;108.0;0;0;0.3078589417018185;108.0;0.0
4;C7;C18;0.004190534040000041;5.995242000000003;100.0;12.0;10.0;10.0;0.0;204.0;0;0;0.2659536013018181;123.995242;0.0
4;C18;D3;0.004171272000087836;9.479309920951597;100.00000000997139;0.0;15.811388300841896;0.0;0.0;230.0;0;0;0;143.4745519209516;0
