Obj;1087.5614985379802;Completo;1762.5614985379802;gap;0.3713987087920231
vehicle;node;node;ebattery;time;speed;demand;dist;service time;ready;due;b;beta;resbatt;arr time;w
0;D0;C1;0.004171272000000038;11.20003633782447;100.0;10.0;18.681541692269406;90.0;0.0;1127.0;0;0;0.35595774346186015;461.8009516;0.0
0;C1;C2;0.004363892400009672;1.1990484000000001;100.0;30.0;2.0;90.0;499.0;553.0;0;0;0.3472299586618408;553.0;0.0
0;C2;C4;0.004315737299991962;2.161615243981527;100.0;10.0;3.605551275463989;90.0;584.0;656.0;0;0;0.3316693465352871;645.1616152439815;0.0
0;C4;C6;0.004299685599982395;1.3405768653561805;100.0;20.0;2.23606797749979;90.0;683.0;741.0;0;0;0.3220549572518495;736.5021921093376;0.0
0;C6;C7;0.004267582199995235;1.798572599999999;100.0;20.0;3.0;90.0;0.0;1130.0;0;0;0.30925221065186387;828.3007647093376;0.0
0;C7;C3;0.004235478800003412;1.1990483999998105;100.00000000001495;10.0;2.0;90.0;0.0;1129.0;0;0;0.3007812530518571;919.4998131093374;0.0
0;C3;C5;0.004219427099998674;0.5995241999997916;100.00000000003288;10.0;1.0;90.0;950.0;1026.0;0;0;0.29656182595185837;1010.0993373093372;0.0
0;C5;C8;0.00420337540000007;2.9976210000000014;100.0;20.0;5.0;90.0;1057.0;1125.0;0;0;0.27554494895185816;1103.0969583093372;0.0
0;C8;D2;0.004171272000000038;10.857845061267449;100.0;0.0;18.110770276274835;0.0;0.0;1236.0;0;0;0;1203.9548033706046;0
1;D1;C23;0.004540461099995223;7.793814600000005;100.0;10.0;13.0;90.0;13.0;70.0;0;0;0.7409740057000621;27.53433169489375;0.0
1;C23;C15;0.004498517144382326;16.226392032052274;97.05927552348112;40.0;26.248809496813376;90.0;0.0;1109.0;0;0;0.6228932861590215;133.76072372694603;0.0
1;C15;C12;0.0044602025999953;4.239276273053974;100.00000000000946;20.0;7.0710678118654755;90.0;176.0;228.0;0;0;0.591354891119796;228.0;0.0
1;C12;C14;0.004376903869630799;1.9092119309325244;94.18546752600103;10.0;3.0;90.0;0.0;1106.0;0;0;0.5782241795109038;319.90921193093254;0.0
1;C14;C16;0.00436085216963078;1.272807953955015;94.1854675260012;40.0;2.0;90.0;358.0;416.0;0;0;0.5695024751716422;411.18201988488755;0.0
1;C16;C19;0.004296645369630758;4.500055676948831;94.18546752600116;10.0;7.0710678118654755;90.0;455.0;513.0;0;0;0.5391206043994453;505.68207556183637;0.0
1;C19;C18;0.004331788999995229;2.9976210000000014;100.0;20.0;5.0;90.0;0.0;1110.0;0;0;0.5174616593994692;598.6796965618364;0.0
1;C18;C17;0.004248490269630756;1.9092119309325244;94.18546752600103;20.0;3.0;90.0;0.0;1112.0;0;0;0.504716188590577;690.588908492769;0.0
1;C17;C10;0.004267582199995228;11.53207824126627;100.0;10.0;19.235384061671343;90.0;779.0;845.0;0;0;0.4226276059589165;792.1209867340352;0.0
1;C10;C11;0.004200335169632308;1.9092119309325244;94.18546752600103;10.0;3.0;90.0;869.0;941.0;0;0;0.41002660045001943;884.0301986649678;0.0
1;C11;C9;0.004184283469632344;2.0124860792382866;94.18546752600106;10.0;3.1622776601683795;90.0;958.0;1040.0;0;0;0.3967947343101892;976.0426847442061;0.0
1;C9;C13;0.004168231769635558;10.668074622793666;94.18546752600082;30.0;16.76305461424021;90.0;1042.0;1106.0;0;0;0.32692243751097705;1076.7107593669998;0.0
1;C13;D1;0.0041200766696355695;19.60496138214097;94.1854675260008;0.0;30.805843601498726;0.0;0.0;1236.0;0;0;0;1186.315720749141;0
2;D2;C20;0.0043317889999855905;5.995242000000003;100.0;10.0;10.0;90.0;0.0;1136.0;0;0;0.29383003954900755;5.995242000000003;0.0
2;C20;C24;0.004315737300000039;2.9976210000000014;100.0;10.0;5.0;90.0;0.0;1131.0;0;0;0.2722513530490074;98.992863;0.0
2;C24;C25;0.004299685600000047;1.1990484000000001;100.0;40.0;2.0;90.0;158.0;232.0;0;0;0.2636519818490073;190.19191139999998;0.0
2;C25;C22;0.004235478800000025;1.798572599999999;100.0;20.0;3.0;90.0;0.0;1133.0;0;0;0.25094554544900716;281.990484;0.0
2;C22;C21;0.004203375400000042;1.1990484000000001;100.0;20.0;2.0;90.0;0.0;1135.0;0;0;0.24253879464900707;373.18953239999996;0.0
2;C21;D0;0.004171272000000059;6.11397118934201;100.00000000000298;0.0;10.198039027185569;0.0;0.0;1236.0;0;0;0;469.303503589342;0
